Zipcode,Men,Hispanic,White,Black,Native,Asian,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Covid,KDE,Density
10461,48.36516519688435,39.54379702267768,39.101538960437544,8.814913198329695,0.07860019536398198,11.263515621220591,65.87491473545074,55945.29905118003,11930.691504597506,26580.17564337663,4394.584668515719,16.152005964218805,22.828256585348225,35.185463829899696,24.512433377982067,22.904073623739624,7.6144676182063185,9.773578859209517,36.31762608958343,9.230237699272498,39.8438415805171,10.362297132730923,1.3115799214892323,2.9234220493351226,37.75619403284988,5.750384619608025e-05,78.6830679850314,16.854653733420342,4.463803533893413,0.0049459306640451325,10.894305153382358,3.5,5.510553807419293,0.001607201296152788
10474,47.09315507328492,69.73759681350202,1.2869440142126571,28.346736003553172,0.05456959502557005,0.5428192078169615,53.75251069537323,23604.06350970273,6337.382606823801,12923.668732006245,2549.3784021960582,40.48433281705519,49.408873644769876,13.41854392538355,38.62794866071597,21.31017924334861,9.72949767674835,16.912524895224802,15.192940916543789,5.023235229135947,60.51542376549115,14.826620934309606,0.25456959502557003,4.187209559493928,39.46397433035798,5.456155145546562e-05,86.10756804619116,8.808099136753679,5.084332817055189,0.0,17.62323522913595,3.41,0.9709008339306808,0.0006542729810120448
10457,47.061209541761436,63.09412311242271,2.269293588179585,31.675958613564898,0.1870677619069012,1.752415734650263,50.00826006766485,25305.04502389731,7107.689239002194,12674.327299354922,2571.02402274526,40.98318107179461,51.88870595469788,17.356272224954527,39.9239174229285,23.797985990004936,5.776885619855622,13.158936073462643,14.334291604858706,3.513106452962642,67.31379462445015,9.153883267946462,1.5992442133463076,4.0800981361362965,43.54965243259941,7.54581769864203e-05,80.74486546349027,11.504656877287465,7.655969387547018,0.0939969838558314,16.776672748661607,3.84,0.3940053991705281,0.004325446127573584
10458,48.88051185507445,64.11603681958003,13.057397091334186,16.856092679259596,0.19855659425005726,3.499219276280344,53.1935314263144,28427.649084249922,6591.969118098137,14601.018482596013,2944.990989692368,38.014668993559354,49.029384596955474,17.66085865981268,36.31887244317521,26.389042582542363,8.059124794166289,11.574255487300146,11.820236865774088,3.20937430756743,64.92632549010355,14.339016245194124,1.64538102699144,4.03938673601742,40.68830605399069,0.00012699221167144814,84.33290855725483,10.743129075963056,4.82167247138266,0.1009979856246723,15.429321520143757,3.16,3.928648381838771,0.005066919276175659
10468,47.30355066632058,68.73210964151838,4.693392239550824,20.617431067243395,0.05917241882792675,4.574584230423864,54.19355240173912,37494.57908714008,8440.543287829712,18626.821869780008,3328.6240215392354,30.623691687568478,41.32969753119011,20.65004572981405,38.23308529660849,23.58267351935171,6.216702395381856,11.313767375094725,14.012723390951516,3.7181545990024985,68.27349863922022,8.977089667522993,1.499688982533735,3.5137705598877753,43.50615445514859,0.00012892647060179938,81.01614566138872,12.78109973262397,6.176096229014242,0.033322971216350916,14.194912697854654,4.85,1.402510136811421,0.004736875979571529
10463,47.31239830646437,44.818778893315255,36.84657448004097,11.954594986366056,0.32873559326516383,3.7216537542871646,68.77340187299438,63138.048826874816,9626.82622127678,35812.07183295842,6534.010831513191,16.268111466489774,20.36822598349081,44.71510490833219,22.992934829101557,21.95975419107625,3.4352634788934555,6.913977257023832,25.589342956207204,5.509801354538636,52.795871612085925,8.958353173278784,2.4141085655790437,4.714589532555409,42.10666320195967,0.0014856694458381507,76.28256542596367,16.702105588644926,6.944396078610383,0.07419050558307144,9.992745606310056,3.81,0.16411304923189682,0.04557636488818753
10469,46.136362064777536,26.974509781887225,15.482262384840508,49.56102049356037,0.2280235236587141,5.649945321072298,64.72104085617579,56737.741281699346,12262.950397044251,23474.065095437534,3272.166163149758,13.717061964439907,19.019206275897513,30.517863299438936,29.236362926968546,23.163384312202577,7.263005682653879,9.816557433035165,39.88186050320978,6.805491659691842,45.411180152579725,4.286271183362967,1.5384926406508932,2.0862408384206623,43.12487721268253,4.931842803754963e-05,77.86550046907084,18.36369563807262,3.6681107991319584,0.11632572941481745,14.26414130454116,1.69,1.1093361776593071,0.0028532192258443768
10471,44.22037417053782,24.22865550248888,60.27044736348094,6.808583136374461,0.038750562316807784,6.7347088351529525,76.92065450849232,76328.9947625321,12319.870232924153,34593.449010922435,6573.146349001831,20.970189667539856,10.487121421796953,46.80243919032114,18.14231768310389,23.682400034600853,3.303181605862417,8.069661486111714,34.80434208294725,7.133072019396599,37.59847178766101,13.210335168408314,1.0486291780994592,6.208718773295344,40.0813234120687,3.097252621359421e-05,80.83402602405616,14.354031841702273,4.738786819758969,0.08778074716962593,9.91215982334993,2.85,4.139914914247578,0.0006380307903517177
10475,43.210056629105395,28.15,8.35,58.15000000000001,0.7000000000000001,0.8500000000000001,76.7944483930996,47370.5,6615.0,28155.5,3468.5,7.4,7.15,37.2,26.25,26.55,5.4,4.5,33.099999999999994,4.65,54.40000000000001,5.8,0.8,1.25,50.35,0.0005033576172142906,68.55000000000001,29.05,2.4,0.0,11.9,2.08,1.0640029633627472,0.0022583546677671603
10467,47.59567709610594,46.3827410083683,8.514747251670919,36.689389528417394,0.34688697857885314,6.033967685999122,55.391351532878716,35796.13751449282,8051.610881526923,17457.836588812108,2742.418276076492,29.37373124436349,41.89207757435171,25.46541145349147,32.68896481470016,24.90543947518204,7.0263725966600585,9.926586402611932,22.62367392863995,3.784558165057502,61.65184593207521,8.262628223694366,1.3947887589591756,2.272581559029266,44.00659252876715,6.029251727243322e-05,79.89669937927154,14.863866642452129,5.24163442029614,0.0,16.6236048721472,3.67,2.323734228775526,0.002884728984827547
10466,46.069047184244496,21.44413743356421,3.4373089179126297,70.69739977908326,0.05363495726916483,2.0573822743447594,62.24173595581794,48477.19866608641,11791.56745846638,20750.83108669219,3196.7781767479564,18.928712135073408,24.216236008849567,28.08354775126605,32.066217653638226,23.221796838490054,7.152417222304254,9.479207876565127,32.80586180930089,4.944113442385611,52.959496506804044,5.046419180062912,1.7380483116326952,2.4999791904530237,47.46420111570416,6.386864205896366e-05,81.8648858794193,15.200312795554725,2.875206928060232,0.04171607787601709,11.565065412242165,3.02,0.07826012953177319,0.0027084836685157673
10470,49.1189218464941,15.476635511988473,62.63271028593764,17.293457940868553,0.2429906542283169,3.038317756723208,68.74364952859439,60781.65420775259,14014.682243398289,33966.14018849973,4919.383177661999,10.642056072443184,15.327102800329635,40.429906543255136,21.992523363214254,20.652336448266574,8.767289719651151,8.136448598498735,35.09906542088776,6.478504672885841,48.347663551247436,5.669158878604593,1.98785046741008,2.36635513980994,42.40093457935522,0.00012180120137085686,77.2271028034885,16.23738317736798,6.317757009936239,0.24205607463009876,12.109345794281245,3.28,0.776996911617573,0.0014742308175510765
10803,44.79389312977099,30.9,18.3,43.9,0.0,3.6,74.07633587786259,74254.0,10191.0,29290.0,4505.0,7.4,1.9,32.4,20.3,22.000000000000004,14.1,11.3,55.1,2.4,37.3,0.1,1.7,3.4,44.4,,74.6,22.9,1.7,0.8,5.500000000000001,,,
10464,43.16287452128858,25.9,68.2,0.5,0.0,4.7,78.57625591349401,76771.0,12302.0,38802.0,4344.0,4.0,0.0,62.3,15.7,13.4,4.4,4.2,63.8,6.3,14.3,8.9,2.1,4.6,35.7,0.0004168126869148891,63.9,32.5,3.6,0.0,7.4,3.05,0.00014223204643961342,0.000884302882417922
